user_id,topic,solved_count,avg_solved,recommendation
S112,nan,3,3.3621052631578947,Focus more on this topic
S113,Backtracking,1,1.0909090909090908,Focus more on this topic
S113,Bit Manipulation,1,1.3640350877192982,Focus more on this topic
S113,Dynamic Programming,1,1.686217008797654,Focus more on this topic
S113,Linked List,1,1.7715877437325904,Focus more on this topic
S113,Shell,1,1.0649350649350648,Focus more on this topic
S113,Stack,1,1.3608695652173912,Focus more on this topic
S113,Two Pointers,1,2.1105527638190953,Focus more on this topic
S113,nan,1,3.3621052631578947,Focus more on this topic
S114,Array,38,49.37,Focus more on this topic
S114,Concurrency,1,1.0454545454545454,Focus more on this topic
S114,Database,6,9.34,Focus more on this topic
S114,Design,1,1.0776699029126213,Focus more on this topic
S114,Greedy,1,1.04,Focus more on this topic
S114,Hash Table,6,6.33,Focus more on this topic
S114,Two Pointers,2,2.1105527638190953,Focus more on this topic
S114,nan,3,3.3621052631578947,Focus more on this topic
S115,Array,38,49.37,Focus more on this topic
S115,Database,9,9.34,Focus more on this topic
S115,Divide and Conquer,1,1.015625,Focus more on this topic
S115,Dynamic Programming,1,1.686217008797654,Focus more on this topic
S115,Hash Table,5,6.33,Focus more on this topic
S115,Math,3,8.634,Focus more on this topic
S115,Shell,1,1.0649350649350648,Focus more on this topic
S115,String,6,8.428857715430862,Focus more on this topic
S116,Array,46,49.37,Focus more on this topic
S116,Backtracking,1,1.0909090909090908,Focus more on this topic
S116,Binary Search,1,1.2280701754385965,Focus more on this topic
S116,Depth-First Search,1,1.3458333333333334,Focus more on this topic
S116,Hash Table,3,6.33,Focus more on this topic
S116,Math,8,8.634,Focus more on this topic
S116,Tree,2,3.3340292275574113,Focus more on this topic
S116,nan,3,3.3621052631578947,Focus more on this topic
S117,Breadth-First Search,1,1.069767441860465,Focus more on this topic
S117,Hash Table,2,6.33,Focus more on this topic
S117,Linked List,1,1.7715877437325904,Focus more on this topic
S117,Math,5,8.634,Focus more on this topic
S117,Two Pointers,2,2.1105527638190953,Focus more on this topic
S117,nan,3,3.3621052631578947,Focus more on this topic
S118,Binary Search,1,1.2280701754385965,Focus more on this topic
S118,Breadth-First Search,1,1.069767441860465,Focus more on this topic
S118,Dynamic Programming,1,1.686217008797654,Focus more on this topic
S118,Math,8,8.634,Focus more on this topic
S118,nan,2,3.3621052631578947,Focus more on this topic
S119,Array,47,49.37,Focus more on this topic
S119,Concurrency,1,1.0454545454545454,Focus more on this topic
S119,Database,6,9.34,Focus more on this topic
S119,Depth-First Search,1,1.3458333333333334,Focus more on this topic
S119,Dynamic Programming,1,1.686217008797654,Focus more on this topic
S119,Greedy,1,1.04,Focus more on this topic
S119,Hash Table,2,6.33,Focus more on this topic
S119,Math,6,8.634,Focus more on this topic
S119,String,7,8.428857715430862,Focus more on this topic
S120,Array,44,49.37,Focus more on this topic
S120,Breadth-First Search,1,1.069767441860465,Focus more on this topic
S120,Concurrency,1,1.0454545454545454,Focus more on this topic
S120,Hash Table,6,6.33,Focus more on this topic
S120,Linked List,1,1.7715877437325904,Focus more on this topic
S120,Math,8,8.634,Focus more on this topic
S120,Stack,1,1.3608695652173912,Focus more on this topic
S120,nan,1,3.3621052631578947,Focus more on this topic
S121,Array,37,49.37,Focus more on this topic
S121,Design,1,1.0776699029126213,Focus more on this topic
S121,Divide and Conquer,1,1.015625,Focus more on this topic
S121,Hash Table,6,6.33,Focus more on this topic
S121,Linked List,1,1.7715877437325904,Focus more on this topic
S121,String,6,8.428857715430862,Focus more on this topic
S121,nan,3,3.3621052631578947,Focus more on this topic
S122,Array,49,49.37,Focus more on this topic
S122,Binary Search,1,1.2280701754385965,Focus more on this topic
S122,Bit Manipulation,1,1.3640350877192982,Focus more on this topic
S122,Design,1,1.0776699029126213,Focus more on this topic
S122,Tree,3,3.3340292275574113,Focus more on this topic
S122,Two Pointers,1,2.1105527638190953,Focus more on this topic
S122,nan,2,3.3621052631578947,Focus more on this topic
S123,Array,45,49.37,Focus more on this topic
S123,Binary Search,1,1.2280701754385965,Focus more on this topic
S123,Bit Manipulation,1,1.3640350877192982,Focus more on this topic
S123,Database,6,9.34,Focus more on this topic
S123,Stack,1,1.3608695652173912,Focus more on this topic
S123,String,2,8.428857715430862,Focus more on this topic
S123,Tree,3,3.3340292275574113,Focus more on this topic
S123,nan,1,3.3621052631578947,Focus more on this topic
S124,Array,36,49.37,Focus more on this topic
S124,Binary Search,1,1.2280701754385965,Focus more on this topic
S124,Bit Manipulation,1,1.3640350877192982,Focus more on this topic
S124,Database,6,9.34,Focus more on this topic
S124,Hash Table,3,6.33,Focus more on this topic
S124,Math,8,8.634,Focus more on this topic
S124,Shell,1,1.0649350649350648,Focus more on this topic
S124,Tree,1,3.3340292275574113,Focus more on this topic
S124,Two Pointers,2,2.1105527638190953,Focus more on this topic
S125,Database,8,9.34,Focus more on this topic
S125,Depth-First Search,1,1.3458333333333334,Focus more on this topic
S125,Dynamic Programming,1,1.686217008797654,Focus more on this topic
S125,Graph,1,1.148936170212766,Focus more on this topic
S125,Math,7,8.634,Focus more on this topic
S125,String,7,8.428857715430862,Focus more on this topic
S125,Tree,2,3.3340292275574113,Focus more on this topic
S125,Two Pointers,1,2.1105527638190953,Focus more on this topic
S125,nan,3,3.3621052631578947,Focus more on this topic
S126,Array,40,49.37,Focus more on this topic
S126,Backtracking,1,1.0909090909090908,Focus more on this topic
S126,Bit Manipulation,1,1.3640350877192982,Focus more on this topic
S126,Hash Table,5,6.33,Focus more on this topic
S126,Math,7,8.634,Focus more on this topic
S126,Stack,1,1.3608695652173912,Focus more on this topic
S126,String,7,8.428857715430862,Focus more on this topic
S126,Tree,1,3.3340292275574113,Focus more on this topic
S126,nan,3,3.3621052631578947,Focus more on this topic
S127,Depth-First Search,1,1.3458333333333334,Focus more on this topic
S127,Dynamic Programming,1,1.686217008797654,Focus more on this topic
S127,Graph,1,1.148936170212766,Focus more on this topic
S127,Math,7,8.634,Focus more on this topic
S127,String,8,8.428857715430862,Focus more on this topic
S127,Tree,1,3.3340292275574113,Focus more on this topic
S127,Two Pointers,2,2.1105527638190953,Focus more on this topic
S128,Array,39,49.37,Focus more on this topic
S128,Bit Manipulation,1,1.3640350877192982,Focus more on this topic
S128,Database,8,9.34,Focus more on this topic
S128,Dynamic Programming,1,1.686217008797654,Focus more on this topic
S128,Graph,1,1.148936170212766,Focus more on this topic
S128,String,6,8.428857715430862,Focus more on this topic
S128,nan,2,3.3621052631578947,Focus more on this topic
S129,Binary Search,1,1.2280701754385965,Focus more on this topic
S129,Concurrency,1,1.0454545454545454,Focus more on this topic
S129,Dynamic Programming,1,1.686217008797654,Focus more on this topic
S129,Hash Table,5,6.33,Focus more on this topic
S129,Linked List,1,1.7715877437325904,Focus more on this topic
S129,Stack,1,1.3608695652173912,Focus more on this topic
S129,String,6,8.428857715430862,Focus more on this topic
S130,Bit Manipulation,1,1.3640350877192982,Focus more on this topic
S130,Database,5,9.34,Focus more on this topic
S130,Dynamic Programming,1,1.686217008797654,Focus more on this topic
S130,Math,6,8.634,Focus more on this topic
S130,Stack,1,1.3608695652173912,Focus more on this topic
S130,String,7,8.428857715430862,Focus more on this topic
S130,Tree,3,3.3340292275574113,Focus more on this topic
S130,Two Pointers,2,2.1105527638190953,Focus more on this topic
S130,nan,3,3.3621052631578947,Focus more on this topic
S131,Array,49,49.37,Focus more on this topic
S131,Breadth-First Search,1,1.069767441860465,Focus more on this topic
S131,Concurrency,1,1.0454545454545454,Focus more on this topic
S131,Depth-First Search,1,1.3458333333333334,Focus more on this topic
S131,Dynamic Programming,1,1.686217008797654,Focus more on this topic
S131,Stack,1,1.3608695652173912,Focus more on this topic
S131,Tree,3,3.3340292275574113,Focus more on this topic
S131,Two Pointers,1,2.1105527638190953,Focus more on this topic
S132,Backtracking,1,1.0909090909090908,Focus more on this topic
S132,Binary Search,1,1.2280701754385965,Focus more on this topic
S132,Bit Manipulation,1,1.3640350877192982,Focus more on this topic
S132,Breadth-First Search,1,1.069767441860465,Focus more on this topic
S132,Depth-First Search,1,1.3458333333333334,Focus more on this topic
S132,Math,8,8.634,Focus more on this topic
S132,Two Pointers,2,2.1105527638190953,Focus more on this topic
S132,nan,3,3.3621052631578947,Focus more on this topic
S133,Bit Manipulation,1,1.3640350877192982,Focus more on this topic
S133,Linked List,1,1.7715877437325904,Focus more on this topic
S133,Math,5,8.634,Focus more on this topic
S133,Shell,1,1.0649350649350648,Focus more on this topic
S133,String,8,8.428857715430862,Focus more on this topic
S133,Two Pointers,1,2.1105527638190953,Focus more on this topic
S134,Array,41,49.37,Focus more on this topic
S134,Binary Search,1,1.2280701754385965,Focus more on this topic
S134,Depth-First Search,1,1.3458333333333334,Focus more on this topic
S134,Dynamic Programming,1,1.686217008797654,Focus more on this topic
S134,Shell,1,1.0649350649350648,Focus more on this topic
S134,Stack,1,1.3608695652173912,Focus more on this topic
S134,String,7,8.428857715430862,Focus more on this topic
S134,Tree,1,3.3340292275574113,Focus more on this topic
S134,Two Pointers,2,2.1105527638190953,Focus more on this topic
S134,nan,2,3.3621052631578947,Focus more on this topic
S135,Array,44,49.37,Focus more on this topic
S135,Bit Manipulation,1,1.3640350877192982,Focus more on this topic
S135,Database,9,9.34,Focus more on this topic
S135,Linked List,1,1.7715877437325904,Focus more on this topic
S135,String,3,8.428857715430862,Focus more on this topic
S135,Tree,3,3.3340292275574113,Focus more on this topic
S135,Two Pointers,2,2.1105527638190953,Focus more on this topic
S136,Binary Search,1,1.2280701754385965,Focus more on this topic
S136,Depth-First Search,1,1.3458333333333334,Focus more on this topic
S136,Divide and Conquer,1,1.015625,Focus more on this topic
S136,Linked List,1,1.7715877437325904,Focus more on this topic
S136,String,5,8.428857715430862,Focus more on this topic
S136,Tree,3,3.3340292275574113,Focus more on this topic
S136,Two Pointers,1,2.1105527638190953,Focus more on this topic
S137,Bit Manipulation,1,1.3640350877192982,Focus more on this topic
S137,Database,9,9.34,Focus more on this topic
S137,Graph,1,1.148936170212766,Focus more on this topic
S137,Hash Table,4,6.33,Focus more on this topic
S137,Linked List,1,1.7715877437325904,Focus more on this topic
S137,Math,7,8.634,Focus more on this topic
S137,Shell,1,1.0649350649350648,Focus more on this topic
S137,Stack,1,1.3608695652173912,Focus more on this topic
S137,Tree,2,3.3340292275574113,Focus more on this topic
S137,Two Pointers,1,2.1105527638190953,Focus more on this topic
S138,Array,46,49.37,Focus more on this topic
S138,Backtracking,1,1.0909090909090908,Focus more on this topic
S138,Database,7,9.34,Focus more on this topic
S138,Depth-First Search,1,1.3458333333333334,Focus more on this topic
S138,Math,8,8.634,Focus more on this topic
S138,String,7,8.428857715430862,Focus more on this topic
S139,Database,8,9.34,Focus more on this topic
S139,Depth-First Search,1,1.3458333333333334,Focus more on this topic
S139,Design,1,1.0776699029126213,Focus more on this topic
S139,Math,7,8.634,Focus more on this topic
S139,Tree,1,3.3340292275574113,Focus more on this topic
S140,Binary Search,1,1.2280701754385965,Focus more on this topic
S140,Bit Manipulation,1,1.3640350877192982,Focus more on this topic
S140,Depth-First Search,1,1.3458333333333334,Focus more on this topic
S140,Linked List,1,1.7715877437325904,Focus more on this topic
S140,Stack,1,1.3608695652173912,Focus more on this topic
S140,String,3,8.428857715430862,Focus more on this topic
S140,nan,3,3.3621052631578947,Focus more on this topic
S141,Database,8,9.34,Focus more on this topic
S141,Depth-First Search,1,1.3458333333333334,Focus more on this topic
S141,Design,1,1.0776699029126213,Focus more on this topic
S141,Graph,1,1.148936170212766,Focus more on this topic
S141,Hash Table,5,6.33,Focus more on this topic
S141,Linked List,1,1.7715877437325904,Focus more on this topic
S141,Math,6,8.634,Focus more on this topic
S141,Tree,3,3.3340292275574113,Focus more on this topic
S141,Two Pointers,2,2.1105527638190953,Focus more on this topic
S141,nan,3,3.3621052631578947,Focus more on this topic
S142,Backtracking,1,1.0909090909090908,Focus more on this topic
S142,Database,8,9.34,Focus more on this topic
S142,Linked List,1,1.7715877437325904,Focus more on this topic
S142,Math,7,8.634,Focus more on this topic
S142,String,6,8.428857715430862,Focus more on this topic
S143,Array,39,49.37,Focus more on this topic
S143,Backtracking,1,1.0909090909090908,Focus more on this topic
S143,Binary Search,1,1.2280701754385965,Focus more on this topic
S143,Database,8,9.34,Focus more on this topic
S143,Dynamic Programming,1,1.686217008797654,Focus more on this topic
S143,Hash Table,5,6.33,Focus more on this topic
S143,String,7,8.428857715430862,Focus more on this topic
S143,Tree,3,3.3340292275574113,Focus more on this topic
S143,Two Pointers,2,2.1105527638190953,Focus more on this topic
S144,Binary Search,1,1.2280701754385965,Focus more on this topic
S144,Depth-First Search,1,1.3458333333333334,Focus more on this topic
S144,Hash Table,5,6.33,Focus more on this topic
S144,Linked List,1,1.7715877437325904,Focus more on this topic
S144,Shell,1,1.0649350649350648,Focus more on this topic
S144,Stack,1,1.3608695652173912,Focus more on this topic
S144,nan,3,3.3621052631578947,Focus more on this topic
S145,Array,42,49.37,Focus more on this topic
S145,Depth-First Search,1,1.3458333333333334,Focus more on this topic
S145,Dynamic Programming,1,1.686217008797654,Focus more on this topic
S145,Hash Table,6,6.33,Focus more on this topic
S145,Math,8,8.634,Focus more on this topic
S145,String,7,8.428857715430862,Focus more on this topic
S145,Two Pointers,2,2.1105527638190953,Focus more on this topic
S145,nan,2,3.3621052631578947,Focus more on this topic
S146,Concurrency,1,1.0454545454545454,Focus more on this topic
S146,Shell,1,1.0649350649350648,Focus more on this topic
S146,String,7,8.428857715430862,Focus more on this topic
S147,Backtracking,1,1.0909090909090908,Focus more on this topic
S147,Binary Search,1,1.2280701754385965,Focus more on this topic
S147,Database,9,9.34,Focus more on this topic
S147,Depth-First Search,1,1.3458333333333334,Focus more on this topic
S147,Design,1,1.0776699029126213,Focus more on this topic
S147,Dynamic Programming,1,1.686217008797654,Focus more on this topic
S147,Hash Table,6,6.33,Focus more on this topic
S147,Tree,2,3.3340292275574113,Focus more on this topic
S147,Two Pointers,1,2.1105527638190953,Focus more on this topic
S147,nan,3,3.3621052631578947,Focus more on this topic
S148,Array,41,49.37,Focus more on this topic
S148,Depth-First Search,1,1.3458333333333334,Focus more on this topic
S148,Divide and Conquer,1,1.015625,Focus more on this topic
S148,Dynamic Programming,1,1.686217008797654,Focus more on this topic
S148,Graph,1,1.148936170212766,Focus more on this topic
S148,Math,6,8.634,Focus more on this topic
S148,Stack,1,1.3608695652173912,Focus more on this topic
S148,Tree,3,3.3340292275574113,Focus more on this topic
S149,Depth-First Search,1,1.3458333333333334,Focus more on this topic
S149,Design,1,1.0776699029126213,Focus more on this topic
S149,String,8,8.428857715430862,Focus more on this topic
S149,Tree,3,3.3340292275574113,Focus more on this topic
S149,nan,1,3.3621052631578947,Focus more on this topic
S150,Array,35,49.37,Focus more on this topic
S150,Bit Manipulation,1,1.3640350877192982,Focus more on this topic
S150,Database,7,9.34,Focus more on this topic
S150,Depth-First Search,1,1.3458333333333334,Focus more on this topic
S150,Dynamic Programming,1,1.686217008797654,Focus more on this topic
S150,Hash Table,4,6.33,Focus more on this topic
S150,Math,6,8.634,Focus more on this topic
S150,Stack,1,1.3608695652173912,Focus more on this topic
S150,String,3,8.428857715430862,Focus more on this topic
S150,Tree,2,3.3340292275574113,Focus more on this topic
S150,nan,3,3.3621052631578947,Focus more on this topic
S151,Concurrency,1,1.0454545454545454,Focus more on this topic
S151,Dynamic Programming,1,1.686217008797654,Focus more on this topic
S151,Hash Table,2,6.33,Focus more on this topic
S151,Tree,3,3.3340292275574113,Focus more on this topic
S151,Two Pointers,1,2.1105527638190953,Focus more on this topic
S152,Database,8,9.34,Focus more on this topic
S152,Hash Table,6,6.33,Focus more on this topic
S152,Linked List,1,1.7715877437325904,Focus more on this topic
S152,Math,5,8.634,Focus more on this topic
S152,Stack,1,1.3608695652173912,Focus more on this topic
S152,String,6,8.428857715430862,Focus more on this topic
S152,Two Pointers,1,2.1105527638190953,Focus more on this topic
S153,Array,48,49.37,Focus more on this topic
S153,Dynamic Programming,1,1.686217008797654,Focus more on this topic
S153,Graph,1,1.148936170212766,Focus more on this topic
S153,Linked List,1,1.7715877437325904,Focus more on this topic
S153,Stack,1,1.3608695652173912,Focus more on this topic
S153,String,7,8.428857715430862,Focus more on this topic
S153,Two Pointers,2,2.1105527638190953,Focus more on this topic
S154,Array,42,49.37,Focus more on this topic
S154,Bit Manipulation,1,1.3640350877192982,Focus more on this topic
S154,Dynamic Programming,1,1.686217008797654,Focus more on this topic
S154,Hash Table,4,6.33,Focus more on this topic
S154,Math,7,8.634,Focus more on this topic
S154,Stack,1,1.3608695652173912,Focus more on this topic
S154,String,7,8.428857715430862,Focus more on this topic
S154,nan,1,3.3621052631578947,Focus more on this topic
S155,Binary Search,1,1.2280701754385965,Focus more on this topic
S155,Math,4,8.634,Focus more on this topic
S155,String,4,8.428857715430862,Focus more on this topic
S155,Two Pointers,1,2.1105527638190953,Focus more on this topic
S155,nan,1,3.3621052631578947,Focus more on this topic
S156,Array,44,49.37,Focus more on this topic
S156,Binary Search,1,1.2280701754385965,Focus more on this topic
S156,Bit Manipulation,1,1.3640350877192982,Focus more on this topic
S156,Database,6,9.34,Focus more on this topic
S156,Divide and Conquer,1,1.015625,Focus more on this topic
S156,Tree,3,3.3340292275574113,Focus more on this topic
S156,Two Pointers,1,2.1105527638190953,Focus more on this topic
S156,nan,3,3.3621052631578947,Focus more on this topic
S157,Backtracking,1,1.0909090909090908,Focus more on this topic
S157,Dynamic Programming,1,1.686217008797654,Focus more on this topic
S157,Shell,1,1.0649350649350648,Focus more on this topic
S157,Two Pointers,2,2.1105527638190953,Focus more on this topic
S157,nan,3,3.3621052631578947,Focus more on this topic
S158,Concurrency,1,1.0454545454545454,Focus more on this topic
S158,Database,6,9.34,Focus more on this topic
S158,Divide and Conquer,1,1.015625,Focus more on this topic
S158,Graph,1,1.148936170212766,Focus more on this topic
S158,Hash Table,4,6.33,Focus more on this topic
S158,Linked List,1,1.7715877437325904,Focus more on this topic
S158,Stack,1,1.3608695652173912,Focus more on this topic
S158,nan,3,3.3621052631578947,Focus more on this topic
S159,Array,36,49.37,Focus more on this topic
S159,Bit Manipulation,1,1.3640350877192982,Focus more on this topic
S159,Concurrency,1,1.0454545454545454,Focus more on this topic
S159,Database,9,9.34,Focus more on this topic
S159,Dynamic Programming,1,1.686217008797654,Focus more on this topic
S159,Graph,1,1.148936170212766,Focus more on this topic
S159,Hash Table,1,6.33,Focus more on this topic
S159,Stack,1,1.3608695652173912,Focus more on this topic
S159,String,6,8.428857715430862,Focus more on this topic
S159,nan,3,3.3621052631578947,Focus more on this topic
S160,Array,45,49.37,Focus more on this topic
S160,Binary Search,1,1.2280701754385965,Focus more on this topic
S160,Database,7,9.34,Focus more on this topic
S160,Depth-First Search,1,1.3458333333333334,Focus more on this topic
S160,Design,1,1.0776699029126213,Focus more on this topic
S160,Divide and Conquer,1,1.015625,Focus more on this topic
S160,Dynamic Programming,1,1.686217008797654,Focus more on this topic
S160,Hash Table,6,6.33,Focus more on this topic
S160,String,5,8.428857715430862,Focus more on this topic
S160,Tree,3,3.3340292275574113,Focus more on this topic
S160,nan,2,3.3621052631578947,Focus more on this topic
S161,Array,34,49.37,Focus more on this topic
S161,Binary Search,1,1.2280701754385965,Focus more on this topic
S161,Concurrency,1,1.0454545454545454,Focus more on this topic
S161,Database,3,9.34,Focus more on this topic
S161,Depth-First Search,1,1.3458333333333334,Focus more on this topic
S161,Dynamic Programming,1,1.686217008797654,Focus more on this topic
S161,Hash Table,4,6.33,Focus more on this topic
S161,String,6,8.428857715430862,Focus more on this topic
S161,Two Pointers,1,2.1105527638190953,Focus more on this topic
S162,Array,40,49.37,Focus more on this topic
S162,Database,7,9.34,Focus more on this topic
S162,Depth-First Search,1,1.3458333333333334,Focus more on this topic
S162,Math,8,8.634,Focus more on this topic
S162,Stack,1,1.3608695652173912,Focus more on this topic
S162,String,4,8.428857715430862,Focus more on this topic
S162,nan,2,3.3621052631578947,Focus more on this topic
S163,Bit Manipulation,1,1.3640350877192982,Focus more on this topic
S163,Concurrency,1,1.0454545454545454,Focus more on this topic
S163,Design,1,1.0776699029126213,Focus more on this topic
S163,Linked List,1,1.7715877437325904,Focus more on this topic
S163,Stack,1,1.3608695652173912,Focus more on this topic
S163,String,6,8.428857715430862,Focus more on this topic
S163,Tree,3,3.3340292275574113,Focus more on this topic
S163,Two Pointers,1,2.1105527638190953,Focus more on this topic
S164,Array,44,49.37,Focus more on this topic
S164,Database,9,9.34,Focus more on this topic
S164,Hash Table,4,6.33,Focus more on this topic
S164,Linked List,1,1.7715877437325904,Focus more on this topic
S165,Array,44,49.37,Focus more on this topic
S165,Binary Search,1,1.2280701754385965,Focus more on this topic
S165,Bit Manipulation,1,1.3640350877192982,Focus more on this topic
S165,Hash Table,4,6.33,Focus more on this topic
S165,Linked List,1,1.7715877437325904,Focus more on this topic
S165,Two Pointers,1,2.1105527638190953,Focus more on this topic
S166,Concurrency,1,1.0454545454545454,Focus more on this topic
S166,Design,1,1.0776699029126213,Focus more on this topic
S166,Graph,1,1.148936170212766,Focus more on this topic
S166,String,5,8.428857715430862,Focus more on this topic
S166,Two Pointers,2,2.1105527638190953,Focus more on this topic
S166,nan,3,3.3621052631578947,Focus more on this topic
S167,Concurrency,1,1.0454545454545454,Focus more on this topic
S167,Design,1,1.0776699029126213,Focus more on this topic
S167,Graph,1,1.148936170212766,Focus more on this topic
S167,Hash Table,5,6.33,Focus more on this topic
S167,Math,6,8.634,Focus more on this topic
S167,String,5,8.428857715430862,Focus more on this topic
S167,Two Pointers,2,2.1105527638190953,Focus more on this topic
S167,nan,1,3.3621052631578947,Focus more on this topic
S168,Array,49,49.37,Focus more on this topic
S168,Binary Search,1,1.2280701754385965,Focus more on this topic
S168,Bit Manipulation,1,1.3640350877192982,Focus more on this topic
S168,Breadth-First Search,1,1.069767441860465,Focus more on this topic
S168,Concurrency,1,1.0454545454545454,Focus more on this topic
S168,Database,5,9.34,Focus more on this topic
S168,Math,5,8.634,Focus more on this topic
S169,Array,46,49.37,Focus more on this topic
S169,Bit Manipulation,1,1.3640350877192982,Focus more on this topic
S169,Concurrency,1,1.0454545454545454,Focus more on this topic
S169,Database,9,9.34,Focus more on this topic
S169,Design,1,1.0776699029126213,Focus more on this topic
S169,Graph,1,1.148936170212766,Focus more on this topic
S169,Hash Table,5,6.33,Focus more on this topic
S169,Linked List,1,1.7715877437325904,Focus more on this topic
S169,Math,6,8.634,Focus more on this topic
S169,Shell,1,1.0649350649350648,Focus more on this topic
S169,Stack,1,1.3608695652173912,Focus more on this topic
S169,String,8,8.428857715430862,Focus more on this topic
S169,Tree,1,3.3340292275574113,Focus more on this topic
S170,Array,49,49.37,Focus more on this topic
S170,Binary Search,1,1.2280701754385965,Focus more on this topic
S170,Bit Manipulation,1,1.3640350877192982,Focus more on this topic
S170,Database,8,9.34,Focus more on this topic
S170,Depth-First Search,1,1.3458333333333334,Focus more on this topic
S170,Linked List,1,1.7715877437325904,Focus more on this topic
S170,Stack,1,1.3608695652173912,Focus more on this topic
S170,String,5,8.428857715430862,Focus more on this topic
S170,Union Find,1,1.069767441860465,Focus more on this topic
S170,nan,3,3.3621052631578947,Focus more on this topic
S171,Bit Manipulation,1,1.3640350877192982,Focus more on this topic
S171,Depth-First Search,1,1.3458333333333334,Focus more on this topic
S171,Dynamic Programming,1,1.686217008797654,Focus more on this topic
S171,Shell,1,1.0649350649350648,Focus more on this topic
S171,Two Pointers,1,2.1105527638190953,Focus more on this topic
S171,nan,3,3.3621052631578947,Focus more on this topic
S172,Array,42,49.37,Focus more on this topic
S172,Database,5,9.34,Focus more on this topic
S172,Hash Table,3,6.33,Focus more on this topic
S172,Tree,1,3.3340292275574113,Focus more on this topic
S173,Bit Manipulation,1,1.3640350877192982,Focus more on this topic
S173,Design,1,1.0776699029126213,Focus more on this topic
S173,Graph,1,1.148936170212766,Focus more on this topic
S173,Hash Table,6,6.33,Focus more on this topic
S173,Linked List,1,1.7715877437325904,Focus more on this topic
S173,String,5,8.428857715430862,Focus more on this topic
S173,Tree,2,3.3340292275574113,Focus more on this topic
S173,Two Pointers,1,2.1105527638190953,Focus more on this topic
S173,nan,1,3.3621052631578947,Focus more on this topic
S174,Backtracking,1,1.0909090909090908,Focus more on this topic
S174,Design,1,1.0776699029126213,Focus more on this topic
S174,Hash Table,6,6.33,Focus more on this topic
S174,Linked List,1,1.7715877437325904,Focus more on this topic
S174,Tree,2,3.3340292275574113,Focus more on this topic
S174,nan,1,3.3621052631578947,Focus more on this topic
S175,Backtracking,1,1.0909090909090908,Focus more on this topic
S175,Bit Manipulation,1,1.3640350877192982,Focus more on this topic
S175,Database,9,9.34,Focus more on this topic
S175,Depth-First Search,1,1.3458333333333334,Focus more on this topic
S175,Linked List,1,1.7715877437325904,Focus more on this topic
S175,Tree,2,3.3340292275574113,Focus more on this topic
S175,Two Pointers,1,2.1105527638190953,Focus more on this topic
S175,nan,3,3.3621052631578947,Focus more on this topic
S176,Array,49,49.37,Focus more on this topic
S176,Graph,1,1.148936170212766,Focus more on this topic
S176,Hash Table,3,6.33,Focus more on this topic
S176,Linked List,1,1.7715877437325904,Focus more on this topic
S176,Math,8,8.634,Focus more on this topic
S176,String,5,8.428857715430862,Focus more on this topic
S176,Two Pointers,1,2.1105527638190953,Focus more on this topic
S177,Array,46,49.37,Focus more on this topic
S177,Hash Table,5,6.33,Focus more on this topic
S177,String,8,8.428857715430862,Focus more on this topic
S177,Tree,2,3.3340292275574113,Focus more on this topic
S178,Depth-First Search,1,1.3458333333333334,Focus more on this topic
S178,Two Pointers,1,2.1105527638190953,Focus more on this topic
S179,Binary Search,1,1.2280701754385965,Focus more on this topic
S179,Concurrency,1,1.0454545454545454,Focus more on this topic
S179,Database,9,9.34,Focus more on this topic
S179,Depth-First Search,1,1.3458333333333334,Focus more on this topic
S179,Hash Table,4,6.33,Focus more on this topic
S179,Tree,1,3.3340292275574113,Focus more on this topic
S179,Two Pointers,1,2.1105527638190953,Focus more on this topic
S180,Backtracking,1,1.0909090909090908,Focus more on this topic
S180,Binary Search,1,1.2280701754385965,Focus more on this topic
S180,Database,8,9.34,Focus more on this topic
S180,Greedy,1,1.04,Focus more on this topic
S180,Hash Table,4,6.33,Focus more on this topic
S180,Linked List,1,1.7715877437325904,Focus more on this topic
S180,Stack,1,1.3608695652173912,Focus more on this topic
S180,String,8,8.428857715430862,Focus more on this topic
S180,Tree,2,3.3340292275574113,Focus more on this topic
S180,Two Pointers,1,2.1105527638190953,Focus more on this topic
S181,Graph,1,1.148936170212766,Focus more on this topic
S181,Hash Table,6,6.33,Focus more on this topic
S181,Stack,1,1.3608695652173912,Focus more on this topic
S181,String,7,8.428857715430862,Focus more on this topic
S181,Tree,3,3.3340292275574113,Focus more on this topic
S181,nan,1,3.3621052631578947,Focus more on this topic
S182,Binary Search,1,1.2280701754385965,Focus more on this topic
S182,Database,9,9.34,Focus more on this topic
S182,Dynamic Programming,1,1.686217008797654,Focus more on this topic
S182,Hash Table,4,6.33,Focus more on this topic
S182,Stack,1,1.3608695652173912,Focus more on this topic
S182,Tree,2,3.3340292275574113,Focus more on this topic
S182,Two Pointers,1,2.1105527638190953,Focus more on this topic
S183,Backtracking,1,1.0909090909090908,Focus more on this topic
S183,Bit Manipulation,1,1.3640350877192982,Focus more on this topic
S183,Database,7,9.34,Focus more on this topic
S183,Dynamic Programming,1,1.686217008797654,Focus more on this topic
S183,Shell,1,1.0649350649350648,Focus more on this topic
S183,String,4,8.428857715430862,Focus more on this topic
S183,Tree,1,3.3340292275574113,Focus more on this topic
S184,Array,38,49.37,Focus more on this topic
S184,Bit Manipulation,1,1.3640350877192982,Focus more on this topic
S184,Database,9,9.34,Focus more on this topic
